id,genres,title,keywords,overview,popularity,release_date,runtime,vote_average,vote_count,cast,crew,production_countries,production_companies
10193,Animation Family Comedy,Toy Story 3,hostage college toy barbie animation escape day care teddy bear duringcreditsstinger toy comes to life personification inanimate objects coming to life toy story,"Woody, Buzz, and the rest of Andy's toys haven't been played with in years. With Andy about to go to college, the gang find themselves accidentally left at a nefarious day care center. The toys must band together to escape and return home to Andy.",59.995418,2010-06-16,103.0,7.6,4597,Tom Hanks Tim Allen Ned Beatty Joan Cusack Michael Keaton Whoopi Goldberg,Lee Unkrich John Lasseter Darla K. Anderson,United States of America,Walt Disney Pictures Pixar Animation Studios
534,Action Science Fiction Thriller,Terminator Salvation,saving the world artificial intelligence prophecy san francisco cyborg killer robot gas station post-apocalyptic dystopia army firearm wartime los angeles,"All grown up in post-apocalyptic 2018, John Connor must lead the resistance of humans against the increasingly dominating militaristic robots. But when Marcus Wright appears, his existence confuses the mission as Connor tries to determine whether Wright has come from the future or the past -- and whether he's friend or foe.",71.862892,2009-05-20,115.0,5.9,2463,Christian Bale Sam Worthington Anton Yelchin Moon Bloodgood Bryce Dallas Howard Helena Bonham Carter,John D. Brancato Michael Ferris McG Moritz Borman Jeffrey Silver Derek Anderson Victor Kubicek,Germany Italy United Kingdom United States of America,Columbia Pictures The Halcyon Company Wonderland Sound and Vision Warner Bros.
168259,Action,Furious 7,car race speed revenge suspense car race muscle car,Deckard Shaw seeks revenge against Dominic Toretto and his family for his comatose brother.,102.322217,2015-04-01,137.0,7.3,4176,Vin Diesel Paul Walker Dwayne Johnson Michelle Rodriguez Tyrese Gibson Ludacris,James Wan Michael Fottrell Neal H. Moritz Vin Diesel Chris Morgan Brandon Birtell,Japan United States of America,"Universal Pictures Original Film Fuji Television Network Dentsu One Race Films China Film Co. Québec Production Services Tax Credit Media Rights Capital (MRC) Abu Dhabi Film Commission Colorado Office of Film, Television & Media"
72190,Action Drama Horror Science Fiction Thriller,World War Z,dystopia apocalypse zombie nuclear weapons multiple perspectives zombie apocalypse,"Life for former United Nations investigator Gerry Lane and his family seems content. Suddenly, the world is plagued by a mysterious infection turning whole human populations into rampaging mindless zombies. After barely escaping the chaos, Lane is persuaded to go on a mission to investigate this disease. What follows is a perilous trek around the world where Lane must brave horrific dangers and long odds to find answers before human civilization falls.",81.834855,2013-06-20,116.0,6.7,5560,Brad Pitt Mireille Enos Abigail Hargrove Sterling Jerins James Badge Dale Elyes Gabel,Brad Pitt Ian Bryce Marc Forster Dede Gardner Jeremy Kleiner,United States of America Malta,Paramount Pictures GK Films Skydance Productions Hemisphere Media Capital Apparatus Productions Latina Pictures 2DUX²
127585,Action Adventure Fantasy Science Fiction,X-Men: Days of Future Past,1970s mutant time travel marvel comic based on comic book superhuman storm beast aftercreditsstinger changing the past or future,The ultimate X-Men ensemble fights a war for the survival of the species across two time periods as they join forces with their younger selves in an epic battle that must change the past – to save our future.,118.078691,2014-05-15,131.0,7.5,6032,Hugh Jackman James McAvoy Michael Fassbender Jennifer Lawrence Halle Berry Anna Paquin,Lauren Shuler Donner Bryan Singer Simon Kinberg Hutch Parker,United Kingdom United States of America,Twentieth Century Fox Film Corporation Donners' Company Marvel Entertainment Bad Hat Harry Productions TSG Entertainment Down Productions Revolution Sun Studios
54138,Action Adventure Science Fiction,Star Trek Into Darkness,spacecraft friendship sequel futuristic space alien imax space opera terrorist bombing 3d,"When the crew of the Enterprise is called back home, they find an unstoppable force of terror from within their own organization has detonated the fleet and everything it stands for, leaving our world in a state of crisis.  With a personal score to settle, Captain Kirk leads a manhunt to a war-zone world to capture a one man weapon of mass destruction. As our heroes are propelled into an epic chess game of life and death, love will be challenged, friendships will be torn apart, and sacrifices must be made for the only family Kirk has left: his crew.",78.291018,2013-05-05,132.0,7.4,4418,Chris Pine Zachary Quinto Zoe Saldana Karl Urban Simon Pegg John Cho,J.J. Abrams Alex Kurtzman Roberto Orci Bryan Burk Damon Lindelof,United States of America,Paramount Pictures Skydance Productions Bad Robot Kurtzman/Orci
81005,Action Family Fantasy,Jack the Giant Slayer,based on fairy tale giant,"The story of an ancient war that is reignited when a young farmhand unwittingly opens a gateway between our world and a fearsome race of giants. Unleashed on the Earth for the first time in centuries, the giants strive to reclaim the land they once lost, forcing the young man, Jack into the battle of his life to stop them. Fighting for a kingdom, its people, and the love of a brave princess, he comes face to face with the unstoppable warriors he thought only existed in legend–and gets the chance to become a legend himself.",43.349855,2013-02-27,114.0,5.5,2598,Nicholas Hoult Eleanor Tomlinson Ewan McGregor Stanley Tucci Ian McShane Eddie Marsan,Bryan Singer David Dobkin,United States of America,New Line Cinema Original Film Legendary Pictures Warner Bros. Big Kid Pictures Bad Hat Harry Productions
64682,Drama Romance,The Great Gatsby,based on novel infidelity obsession hope 3d,"An adaptation of F. Scott Fitzgerald's Long Island-set novel, where Midwesterner Nick Carraway is lured into the lavish world of his neighbor, Jay Gatsby. Soon enough, however, Carraway will see through the cracks of Gatsby's nouveau riche existence, where obsession, madness, and tragedy await.",61.196071,2013-05-10,143.0,7.3,3769,Leonardo DiCaprio Tobey Maguire Carey Mulligan Joel Edgerton Elizabeth Debicki Isla Fisher,Baz Luhrmann Catherine Martin Catherine Knapman Lucy Fisher,United States of America Australia,Village Roadshow Pictures Bazmark Films Warner Bros. A&E Television Networks Red Wagon Entertainment Spectrum Films
9543,Adventure Fantasy Action Romance,Prince of Persia: The Sands of Time,persia sandstorm brother against brother armageddon regent based on video game,"A rogue prince reluctantly joins forces with a mysterious princess and together, they race against dark forces to safeguard an ancient dagger capable of releasing the Sands of Time – gift from the gods that can reverse time and allow its possessor to rule the world.",62.169881,2010-05-19,116.0,6.2,2317,Jake Gyllenhaal Gemma Arterton Ben Kingsley Alfred Molina Steve Toussaint Toby Kebbell Richard Coyle,Jerry Bruckheimer Mike Newell,United States of America,Walt Disney Pictures Jerry Bruckheimer Films
68726,Action Science Fiction Adventure,Pacific Rim,dystopia giant robot giant monster apocalypse imax duringcreditsstinger 3d,"When legions of monstrous creatures, known as Kaiju, started rising from the sea, a war began that would take millions of lives and consume humanity's resources for years on end. To combat the giant Kaiju, a special type of weapon was devised: massive robots, called Jaegers, which are controlled simultaneously by two pilots whose minds are locked in a neural bridge. But even the Jaegers are proving nearly defenseless in the face of the relentless Kaiju. On the verge of defeat, the forces defending mankind have no choice but to turn to two unlikely heroes—a washed-up former pilot (Charlie Hunnam) and an untested trainee (Rinko Kikuchi)—who are teamed to drive a legendary but seemingly obsolete Jaeger from the past. Together, they stand as mankind's last hope against the mounting apocalypse.",56.523205,2013-07-11,131.0,6.7,4794,Idris Elba Charlie Hunnam Charlie Day Ron Perlman Burn Gorman Rinko Kikuchi,Guillermo del Toro Jon Jashni Mary Parent Thomas Tull,United States of America Canada,Legendary Pictures Warner Bros. Disney Double Dare You (DDY) Indochina Productions
38356,Action Science Fiction Adventure,Transformers: Dark of the Moon,moon spacecraft traitor bodyguard alien planet based on cartoon transformers giant robot sabotage word domination commando duringcreditsstinger,"Sam Witwicky takes his first tenuous steps into adulthood while remaining a reluctant human ally of Autobot-leader Optimus Prime. The film centers around the space race between the USSR and the USA, suggesting there was a hidden Transformers role in it all that remains one of the planet's most dangerous secrets.",28.529607,2011-06-28,154.0,6.1,3299,Shia LaBeouf John Malkovich Ken Jeong Frances McDormand Josh Duhamel Tyrese Gibson,Michael Bay Don Murphy Ian Bryce Lorenzo di Bonaventura Kenny Bates Tom DeSanto,United States of America,Paramount Pictures Di Bonaventura Pictures Indochina Productions Hasbro Studios
217,Adventure Action,Indiana Jones and the Kingdom of the Crystal Skull,saving the world riddle whip treasure mexico city leather jacket machinegun alien phenomenons maya civilization peru treasure hunt nuclear explosion refrigerator archaeologist indiana jones archeology ,"Set during the Cold War, the Soviets – led by sword-wielding Irina Spalko – are in search of a crystal skull which has supernatural powers related to a mystical Lost City of Gold. After being captured and then escaping from them, Indy is coerced to head to Peru at the behest of a young man whose friend – and Indy's colleague – Professor Oxley has been captured for his knowledge of the skull's whereabouts.",75.674458,2008-05-21,122.0,5.7,2495,Harrison Ford Cate Blanchett Shia LaBeouf Ray Winstone Karen Allen John Hurt,Steven Spielberg Frank Marshall,United States of America,Lucasfilm Paramount Pictures
105864,Adventure Animation Family,The Good Dinosaur,tyrannosaurus rex friends alternate history dinosaur fear storm nature human journey,An epic journey into the world of dinosaurs where an Apatosaurus named Arlo makes an unlikely human friend.,51.692953,2015-11-14,93.0,6.6,1736,Raymond Ochoa Jack Bright Jeffrey Wright Frances McDormand Maleah Nipay-Padilla Ryan Teeple,John Lasseter Peter Sohn Denise Ream,United States of America,Walt Disney Pictures Pixar Animation Studios
62177,Animation Adventure Comedy Family Action Fantasy,Brave,scotland rebel bravery kingdom archer wish bear scot rebellious daughter turns into animal archery ruins aftercreditsstinger peace offering woman director courage 3d,"Brave is set in the mystical Scottish Highlands, where Mérida is the princess of a kingdom ruled by King Fergus and Queen Elinor. An unruly daughter and an accomplished archer, Mérida one day defies a sacred custom of the land and inadvertently brings turmoil to the kingdom. In an attempt to set things right, Mérida seeks out an eccentric old Wise Woman and is granted an ill-fated wish. Also figuring into Mérida’s quest — and serving as comic relief — are the kingdom’s three lords: the enormous Lord MacGuffin, the surly Lord Macintosh, and the disagreeable Lord Dingwall.",125.114374,2012-06-21,93.0,6.7,4641,Kelly Macdonald Julie Walters Billy Connolly Emma Thompson Kevin McKidd Craig Ferguson,Katherine Sarafian Brenda Chapman Mark Andrews Steve Purcell,United States of America,Walt Disney Pictures Pixar Animation Studios
